Time, CommittedBytes, InitialBytes, MaxBytes, Used
10:27:22, 670957568, 134217728, 1431699456, 482874600, 670957568, 179844128, 491113440, 73, 17743872, 301, 45, 75, 10, 3,
10:27:38, 670957568, 134217728, 1431699456, 484711816, 670957568, 173362136, 497595432, 74, 33599488, 301, 45, 75, 10, 3,
10:27:54, 670957568, 134217728, 1431699456, 488926400, 670957568, 170556232, 500401336, 74, 18624512, 301, 45, 75, 10, 3,
10:28:09, 670957568, 134217728, 1431699456, 488023704, 670957568, 167962280, 502995288, 74, 15294464, 301, 45, 75, 10, 3,
10:28:25, 670957568, 134217728, 1431699456, 501121160, 670957568, 197584520, 473373048, 70, 32714752, 301, 45, 75, 10, 3,
10:28:40, 670892032, 134217728, 1431699456, 479008864, 670892032, 184251920, 486640112, 72, 23826432, 301, 45, 75, 10, 3,
10:28:55, 670957568, 134217728, 1431699456, 488164128, 670957568, 173121960, 497835608, 74, 34365440, 301, 45, 75, 10, 3,
10:29:11, 670957568, 134217728, 1431699456, 508091664, 670957568, 187101264, 483856304, 72, 24842240, 301, 45, 75, 10, 3,
10:29:27, 670957568, 134217728, 1431699456, 500681784, 670957568, 201422288, 469535280, 69, 15192064, 301, 45, 75, 10, 3,
10:29:42, 670957568, 134217728, 1431699456, 481531232, 670957568, 176380600, 494576968, 73, 15626240, 301, 45, 75, 10, 3,
10:29:58, 671023104, 134217728, 1431699456, 478186088, 671023104, 179543720, 491479384, 73, 29548544, 301, 45, 75, 10, 3,
10:30:13, 670957568, 134217728, 1431699456, 494487720, 670957568, 166652408, 504305160, 75, 19873792, 301, 45, 75, 10, 3,
10:30:29, 671023104, 134217728, 1431699456, 511276128, 670957568, 186683400, 484274168, 72, 17838080, 301, 45, 75, 10, 4,
10:30:44, 671023104, 134217728, 1431699456, 502720720, 670760960, 198549272, 472211688, 70, 18018304, 301, 45, 75, 10, 3,
10:31:00, 670957568, 134217728, 1431699456, 490502328, 670957568, 165579152, 505378416, 75, 32067584, 301, 45, 75, 10, 3,
10:31:16, 670957568, 134217728, 1431699456, 472491016, 670957568, 187950912, 483006656, 71, 22773760, 301, 45, 75, 10, 3,
10:31:31, 670957568, 134217728, 1431699456, 498769736, 670957568, 162282936, 508674632, 75, 16846848, 301, 45, 75, 10, 4,
10:31:47, 670957568, 134217728, 1431699456, 498871752, 670957568, 163602504, 507355064, 75, 17027072, 301, 45, 75, 10, 3,
10:32:03, 670957568, 134217728, 1431699456, 507058928, 670957568, 192716064, 478241504, 71, 34959360, 301, 45, 75, 10, 3,
10:32:18, 671023104, 134217728, 1431699456, 490693576, 671023104, 161390584, 509632520, 75, 25309184, 301, 45, 75, 10, 3,
10:32:34, 671023104, 134217728, 1431699456, 470884248, 671023104, 191954600, 479068504, 71, 16302080, 301, 45, 75, 10, 3,
10:32:49, 670957568, 134217728, 1431699456, 506751376, 670957568, 195961184, 474996384, 70, 16482304, 301, 45, 75, 10, 4,
10:33:05, 671023104, 134217728, 1431699456, 478893040, 671023104, 179117416, 491905688, 73, 36716544, 301, 45, 75, 10, 3,
10:33:21, 671023104, 134217728, 1431699456, 474146816, 671023104, 182667568, 488355536, 72, 26947584, 301, 45, 75, 10, 4,
10:33:36, 670957568, 134217728, 1431699456, 504269096, 671023104, 193969800, 477053304, 71, 17551360, 301, 45, 75, 10, 3,
10:33:52, 671023104, 134217728, 1431699456, 510189040, 671023104, 188387608, 482635496, 71, 14856192, 301, 45, 75, 10, 3,
10:34:07, 671023104, 134217728, 1431699456, 496332592, 671023104, 163177800, 507845304, 75, 15671296, 301, 45, 75, 10, 3,
10:34:23, 671023104, 134217728, 1431699456, 495098528, 671023104, 163786944, 507236160, 75, 26083328, 301, 45, 75, 10, 3,
10:34:39, 670957568, 134217728, 1431699456, 509601520, 670957568, 190215544, 480742024, 71, 16179200, 301, 45, 75, 10, 3,
10:34:55, 670892032, 134217728, 1431699456, 512394520, 670892032, 187207144, 483684888, 72, 16994304, 301, 45, 75, 10, 4,
10:35:10, 670957568, 134217728, 1431699456, 479385728, 670957568, 174478136, 496479432, 73, 16920576, 301, 45, 75, 10, 4,
10:35:27, 670957568, 134217728, 1431699456, 478787544, 670957568, 180432456, 490525112, 73, 30842880, 301, 45, 75, 10, 3,
10:35:43, 670957568, 134217728, 1431699456, 501955600, 670957568, 196482936, 474474632, 70, 21319680, 301, 45, 75, 10, 3,
10:35:58, 670957568, 134217728, 1431699456, 495963672, 670957568, 164231440, 506726128, 75, 15114240, 301, 45, 75, 10, 3,
10:36:14, 670957568, 134217728, 1431699456, 481414552, 670957568, 174607448, 496350120, 73, 18018304, 301, 45, 75, 10, 4,
10:36:29, 670892032, 134217728, 1431699456, 508226128, 670957568, 185386992, 485570576, 72, 29597696, 301, 45, 75, 10, 3,
10:36:45, 670957568, 134217728, 1431699456, 494595592, 670957568, 163623392, 507334176, 75, 19439616, 301, 45, 75, 10, 3,
10:37:02, 671023104, 134217728, 1431699456, 481655128, 671023104, 180288144, 490734960, 73, 16490496, 301, 45, 75, 10, 3,
10:37:18, 670892032, 134217728, 1431699456, 477108040, 670892032, 178467008, 492425024, 73, 17264640, 301, 45, 75, 10, 3,
10:37:33, 670957568, 134217728, 1431699456, 490790688, 670957568, 167654904, 503302664, 75, 31100928, 301, 45, 75, 10, 3,
10:37:49, 670957568, 134217728, 1431699456, 478528272, 670957568, 180750464, 490207104, 73, 21577728, 301, 45, 75, 10, 3,
10:38:05, 670957568, 134217728, 1431699456, 489715672, 670957568, 165023408, 505934160, 75, 15945728, 301, 45, 75, 10, 4,
10:38:20, 670957568, 134217728, 1431699456, 505739184, 670957568, 195516784, 475440784, 70, 16482304, 301, 45, 75, 10, 3,
10:38:35, 670957568, 134217728, 1431699456, 512009272, 670957568, 191308448, 479649120, 71, 34246656, 301, 45, 75, 10, 3,
10:38:50, 670892032, 134217728, 1431699456, 504369304, 670892032, 196856152, 474035880, 70, 24858624, 301, 45, 75, 10, 3,
10:39:06, 670892032, 134217728, 1431699456, 507337864, 670957568, 193852384, 477105184, 71, 15589376, 301, 45, 75, 10, 3,
10:39:21, 670957568, 134217728, 1431699456, 488882008, 670957568, 169209424, 501748144, 74, 16531456, 301, 45, 75, 10, 3,
10:39:36, 670892032, 134217728, 1431699456, 511672080, 670892032, 188513728, 482378304, 71, 17092608, 301, 45, 75, 10, 3,
10:39:52, 670892032, 134217728, 1431699456, 475911616, 670892032, 182020568, 488871464, 72, 28520448, 301, 45, 75, 10, 3,
10:40:07, 670892032, 134217728, 1431699456, 490776248, 670892032, 167224672, 503667360, 75, 19251200, 301, 45, 75, 10, 3,
10:40:22, 670957568, 134217728, 1431699456, 478267072, 670957568, 181119208, 489838360, 73, 16429056, 301, 45, 75, 10, 3,
10:40:38, 670957568, 134217728, 1431699456, 501051496, 670957568, 155984856, 514972712, 76, 16990208, 301, 45, 75, 10, 3,
10:40:53, 670957568, 134217728, 1431699456, 475238928, 670957568, 182320136, 488637432, 72, 31293440, 301, 45, 75, 10, 4,
10:41:08, 670957568, 134217728, 1431699456, 504093664, 670957568, 191958712, 478998856, 71, 21897216, 301, 45, 75, 10, 4,
10:41:24, 670957568, 134217728, 1431699456, 493645464, 670957568, 167871320, 503086248, 74, 15876096, 301, 45, 75, 10, 3,
10:41:39, 670957568, 134217728, 1431699456, 507963688, 670892032, 190122632, 480769400, 71, 16572416, 301, 45, 75, 10, 3,
10:41:55, 670957568, 134217728, 1431699456, 481780032, 670957568, 175919856, 495037712, 73, 34312192, 301, 45, 75, 10, 4,
10:42:10, 670892032, 134217728, 1431699456, 507150864, 670957568, 196826456, 474131112, 70, 24924160, 301, 45, 75, 10, 3,
10:42:26, 671023104, 134217728, 1431699456, 505736208, 671023104, 193715184, 477307920, 71, 16289792, 301, 45, 75, 10, 4,
10:42:40, 670892032, 134217728, 1431699456, 497769256, 670892032, 159861168, 511030864, 76, 15282176, 301, 45, 75, 10, 4,
10:42:56, 671023104, 134217728, 1431699456, 484618136, 671023104, 170694328, 500328776, 74, 17149952, 301, 45, 75, 10, 3,
10:43:10, 670957568, 134217728, 1431699456, 490120432, 670957568, 169192256, 501765312, 74, 41164800, 301, 45, 75, 10, 3,
10:43:26, 670957568, 134217728, 1431699456, 480078192, 670957568, 178230832, 492726736, 73, 31768576, 301, 45, 75, 10, 3,
10:43:42, 671023104, 134217728, 1431699456, 510087696, 671023104, 186587832, 484435272, 72, 22245376, 301, 45, 75, 10, 3,
10:43:57, 671023104, 134217728, 1431699456, 487561736, 671023104, 170864632, 500158472, 74, 16420864, 301, 45, 75, 10, 3,
10:44:13, 670957568, 134217728, 1431699456, 475315704, 670957568, 174276872, 496680696, 74, 30343168, 301, 45, 75, 10, 3,
10:44:28, 671023104, 134217728, 1431699456, 483197416, 671023104, 175270560, 495752544, 73, 21454848, 301, 45, 75, 10, 3,
10:44:43, 670957568, 134217728, 1431699456, 513113504, 670957568, 186232800, 484724768, 72, 15314944, 301, 45, 75, 10, 4,
10:44:59, 671023104, 134217728, 1431699456, 491530360, 671023104, 168397552, 502625552, 74, 15876096, 301, 45, 75, 10, 3,
